label,garden,bed,taxon,HvA,population,genotype,longitude,latitude,herbivory_2019,flowers_2019,fruits_2019,biomass_2019,survival_2020,length,width,length_width_ratio,area,chlorophyll,specific_leaf_area,leaf_traits_pc1,leaf_traits_pc2,leaf_traits_pc3,geographic_distance,genetic_distance,environmental_distance
14,1-Amoena-PB,1,amoena,home,1701,1701_05,-83.14457,34.68221,0,0,9,743.52,1,3.831,0.734,5.219,2.139,56.8,173.198,-1.714810312,-0.705188886,0.599031576,389785.01,0.36717,0.613112508
23,1-Amoena-PB,1,amoena,home,1701,1701_01,-83.14457,34.68221,1,4,7,534.08,0,3.209,0.745,4.307,1.841,55.1,192.775,-1.912004478,-1.179450349,0.236564668,389785.01,0.36717,0.613112508
42,1-Amoena-PB,1,amoena,home,1701,1701_18,-83.14457,34.68221,1,0,0,313,0,3.606,0.535,6.74,1.489,53.6,162.024,-0.985758578,-1.669983104,1.083953118,389785.01,0.36717,0.613112508
72,1-Amoena-PB,1,amoena,home,1701,1701_12,-83.14457,34.68221,1,19,26,1724,0,2.911,0.643,4.527,1.455,58.1,200.413,-2.00951871,-1.668741895,0.660271275,389785.01,0.36717,0.613112508
82,1-Amoena-PB,2,amoena,home,1701,1701_10,-83.14457,34.68221,1,5,9,1649.68,0,4.662,0.868,5.371,3.321,52.9,181.575,-1.301533938,0.372772417,-0.343750738,389785.01,0.36717,0.613112508
89,1-Amoena-PB,2,amoena,home,1701,1701_04,-83.14457,34.68221,0,15,0,605,0,2.799,0.595,4.704,1.213,46.5,223.389,-1.014889153,-2.484100576,-0.366985182,389785.01,0.36717,0.613112508
111,1-Amoena-PB,2,amoena,home,1701,1701_16,-83.14457,34.68221,0,0,0,434,1,4.255,0.667,6.379,2.197,51.3,186.82,-0.847348851,-0.992636533,0.158492295,389785.01,0.36717,0.613112508
163,1-Amoena-PB,3,amoena,home,1701,1701_13,-83.14457,34.68221,1,0,0,158,0,2.391,0.654,3.656,1.186,56.4,182.743,-2.216137344,-1.884414825,0.766508573,389785.01,0.36717,0.613112508
169,1-Amoena-PB,3,amoena,home,1701,1701_11,-83.14457,34.68221,1,0,0,196,0,3.647,0.643,5.672,1.573,52.3,194.919,-1.200415177,-1.601577699,0.304846407,389785.01,0.36717,0.613112508
176,1-Amoena-PB,3,amoena,home,1701,1701_20,-83.14457,34.68221,1,0,0,237,0,3.913,0.771,5.075,2.361,58.5,192.107,-1.87288743,-0.511526074,0.359249395,389785.01,0.36717,0.613112508
205,1-Amoena-PB,3,amoena,home,1701,1701_07,-83.14457,34.68221,1,0,2,712.64,1,4.398,0.621,7.082,2.097,52.8,160.936,-0.775607595,-0.930485415,0.741616282,389785.01,0.36717,0.613112508
223,1-Amoena-PB,3,amoena,home,1701,1701_02,-83.14457,34.68221,1,9,14,681.8,0,4.585,0.889,5.157,3.174,51.1,160.061,-1.304148887,0.37075765,-0.216690236,389785.01,0.36717,0.613112508
244,1-Amoena-PB,4,amoena,home,1701,1701_06,-83.14457,34.68221,1,0,0,171,0,3.778,0.704,5.366,1.941,59.5,234.42,-1.800175746,-1.182792933,0.137521157,389785.01,0.36717,0.613112508
250,1-Amoena-PB,4,amoena,home,1701,1701_08,-83.14457,34.68221,1,10,5,523.08,0,4.569,0.616,7.417,2.218,55.8,166.018,-0.883984337,-0.754685249,0.899470678,389785.01,0.36717,0.613112508
284,1-Amoena-PB,4,amoena,home,1701,1701_17,-83.14457,34.68221,0,0,6,944.08,0,4.391,0.868,5.059,2.871,49.1,220.338,-1.131643385,-0.338356603,-1.026580706,389785.01,0.36717,0.613112508
5,1-Amoena-PB,1,amoena,home,1715,1715_06,-85.65458,33.19064,1,19,15,1732.96,1,3.872,0.758,5.108,2.307,57.3,194.356,-1.76214825,-0.638340981,0.277028156,360196.47,0.3062,1.232930836
31,1-Amoena-PB,1,amoena,home,1715,1715_15,-85.65458,33.19064,1,0,6,1240,0,7.385,1.138,6.489,6.991,60.9,138.463,-1.209476243,4.50608348,-0.558945834,360196.47,0.3062,1.232930836
36,1-Amoena-PB,1,amoena,home,1715,1715_11,-85.65458,33.19064,1,15,29,2276,1,4.483,0.847,5.293,3.047,51.9,203.676,-1.24402378,-0.056746341,-0.597316652,360196.47,0.3062,1.232930836
64,1-Amoena-PB,1,amoena,home,1715,1715_02,-85.65458,33.19064,0,49,56,2180,1,4.441,1.013,4.384,3.583,54.4,158.26,-1.92791237,1.010560701,-0.300742907,360196.47,0.3062,1.232930836
85,1-Amoena-PB,2,amoena,home,1715,1715_12,-85.65458,33.19064,0,0,8,2162.36,1,3.987,0.813,4.904,2.519,49.3,299.169,-1.101734671,-1.233511693,-1.833267222,360196.47,0.3062,1.232930836
109,1-Amoena-PB,2,amoena,home,1715,1715_17,-85.65458,33.19064,1,64,30,2185.52,1,5.753,0.656,8.77,3.264,51.9,190.321,-0.004286532,0.002993094,0.008847159,360196.47,0.3062,1.232930836
138,1-Amoena-PB,2,amoena,home,1715,1715_07,-85.65458,33.19064,1,0,2,590,0,3.52,0.744,4.731,2.106,51.1,325.502,-1.258031494,-1.852235505,-1.808741328,360196.47,0.3062,1.232930836
148,1-Amoena-PB,2,amoena,home,1715,1715_05,-85.65458,33.19064,1,18,9,1504,1,4.874,0.885,5.507,3.39,53.5,224.355,-1.24654859,0.269829877,-0.88453025,360196.47,0.3062,1.232930836
183,1-Amoena-PB,3,amoena,home,1715,1715_16,-85.65458,33.19064,0,7,21,1737.08,0,6.355,0.982,6.471,5.308,50.8,211.558,-0.490085365,2.055921179,-1.553962792,360196.47,0.3062,1.232930836
193,1-Amoena-PB,3,amoena,home,1715,1715_04,-85.65458,33.19064,1,22,37,1248.36,0,5.256,0.973,5.402,4.169,53.5,218.73,-1.259049438,1.097108094,-1.175163841,360196.47,0.3062,1.232930836
208,1-Amoena-PB,3,amoena,home,1715,1715_13,-85.65458,33.19064,1,21,4,1816.08,1,4.788,0.778,6.154,3.431,52.3,199.709,-0.880680336,0.146212275,-0.454715093,360196.47,0.3062,1.232930836
225,1-Amoena-PB,3,amoena,home,1715,1715_08,-85.65458,33.19064,1,36,20,2741.08,1,5.287,0.631,8.379,2.879,55.3,147.263,-0.494854142,-0.039266332,0.944766309,360196.47,0.3062,1.232930836
262,1-Amoena-PB,4,amoena,home,1715,1715_10,-85.65458,33.19064,1,12,31,1667.4,0,4.869,0.947,5.141,3.635,48.1,226.339,-0.982841286,0.376991607,-1.513860758,360196.47,0.3062,1.232930836
273,1-Amoena-PB,4,amoena,home,1715,1715_14,-85.65458,33.19064,0,25,21,1909.96,1,4.955,0.795,6.233,3.156,48.1,275.633,-0.476216821,-0.551201644,-1.699678705,360196.47,0.3062,1.232930836
310,1-Amoena-PB,4,amoena,home,1715,1715_03,-85.65458,33.19064,1,14,21,1795.68,1,3.904,0.913,4.276,2.79,58.5,180.466,-2.257092312,0.156213953,0.109010324,360196.471,0.3062,1.232930836
317,1-Amoena-PB,4,amoena,home,1715,1715_09,-85.65458,33.19064,1,2,11,2168.8,0,3.63,0.86,4.221,2.272,55.8,171.991,-2.089292587,-0.404823889,0.235330831,360196.471,0.3062,1.232930836
2,1-Amoena-PB,1,amoena,home,1716,1716_09,-87.35549,33.66987,0,42,35,741.4,1,3.955,0.996,3.971,3.205,53.9,165.719,-2.078671118,0.559727395,-0.324505657,287001.64,0.43994,1.038637148
8,1-Amoena-PB,1,amoena,home,1716,1716_03,-87.35549,33.66987,1,187,52,2008.96,0,3.923,1.145,3.426,3.327,50.9,249.775,-2.138963756,0.371425078,-1.945880817,287001.64,0.43994,1.038637148
27,1-Amoena-PB,1,amoena,home,1716,1716_11,-87.35549,33.66987,0,19,6,2208,1,5.52,0.991,5.57,4.482,54,152.242,-1.286807045,1.806689631,-0.39545638,287001.64,0.43994,1.038637148
41,1-Amoena-PB,1,amoena,home,1716,1716_18,-87.35549,33.66987,1,40,34,2587,1,3.487,0.857,4.069,2.023,57.2,195.082,-2.252800819,-0.69550095,0.111657019,287001.64,0.43994,1.038637148
116,1-Amoena-PB,2,amoena,home,1716,1716_14,-87.35549,33.66987,1,39,17,1887,1,2.943,1.014,2.902,2.463,56.3,144.542,-2.846085329,0.099840415,0.24175707,287001.64,0.43994,1.038637148
126,1-Amoena-PB,2,amoena,home,1716,1716_04,-87.35549,33.66987,1,52,48,2856,1,4.547,1.126,4.038,3.915,55.2,161.643,-2.212085911,1.511495886,-0.584453754,287001.64,0.43994,1.038637148
130,1-Amoena-PB,2,amoena,home,1716,1716_16,-87.35549,33.66987,1,149,28,2266,0,3.868,0.838,4.616,2.651,61.1,149.689,-2.312679753,0.157295969,0.884739797,287001.64,0.43994,1.038637148
142,1-Amoena-PB,2,amoena,home,1716,1716_10,-87.35549,33.66987,1,36,39,1324,0,4.637,0.94,4.933,3.658,56.3,168.339,-1.763349096,0.944148983,-0.148596339,287001.64,0.43994,1.038637148
167,1-Amoena-PB,3,amoena,home,1716,1716_19,-87.35549,33.66987,1,116,47,4951.68,1,3.764,1.035,3.637,3.091,51.9,152.944,-2.138574793,0.538149851,-0.370022408,287001.64,0.43994,1.038637148
171,1-Amoena-PB,3,amoena,home,1716,1716_02,-87.35549,33.66987,1,122,35,2473.4,0,5.159,1.024,5.038,4.581,55.8,172.738,-1.631137373,1.812077268,-0.626067305,287001.64,0.43994,1.038637148
219,1-Amoena-PB,3,amoena,home,1716,1716_06,-87.35549,33.66987,1,52,5,1491.8,0,4.649,1.457,3.191,5.011,60.1,151.757,-3.289251709,3.219686999,-0.992066697,287001.64,0.43994,1.038637148
238,1-Amoena-PB,3,amoena,home,1716,1716_13,-87.35549,33.66987,1,131,54,7048.24,1,4.108,1.245,3.3,3.878,55.5,211.797,-2.66213897,1.37592366,-1.435038235,287001.64,0.43994,1.038637148
259,1-Amoena-PB,4,amoena,home,1716,1716_01,-87.35549,33.66987,0,9,8,1592.52,0,5.684,1.11,5.121,4.926,48.9,206.454,-1.046656697,1.912115897,-1.823343651,287001.64,0.43994,1.038637148
293,1-Amoena-PB,4,amoena,home,1716,1716_17,-87.35549,33.66987,1,43,10,2377.96,0,3.101,1.071,2.895,2.473,46.1,175.515,-2.101614797,-0.258806286,-1.039836363,287001.641,0.43994,1.038637148
316,1-Amoena-PB,4,amoena,home,1716,1716_07,-87.35549,33.66987,0,18,14,1633.84,0,3.062,1.265,2.421,2.802,54.2,181.125,-3.187691556,0.621203292,-0.94094177,287001.641,0.43994,1.038637148
319,1-Amoena-PB,4,amoena,home,1716,1716_15,-87.35549,33.66987,0,37,13,696.24,0,3.508,0.801,4.38,2.366,49.3,186.006,-1.438239422,-0.798175128,-0.35438522,287001.641,0.43994,1.038637148
20,1-Amoena-PB,1,amoena,home,1724,1724_15,-86.80475,36.85496,1,14,7,596.64,1,4.613,0.704,6.553,2.578,56.7,191.673,-1.171222741,-0.429354496,0.354604864,71563.35,0.17577,3.171503934
48,1-Amoena-PB,1,amoena,home,1724,1724_18,-86.80475,36.85496,1,15,0,944,0,3.884,0.493,7.878,1.713,53.3,242.635,-0.515182672,-2.039161742,0.100893016,71563.35,0.17577,3.171503934
59,1-Amoena-PB,1,amoena,home,1724,1724_08,-86.80475,36.85496,1,17,34,1652,0,4.847,0.618,7.843,2.387,52.8,175.903,-0.490261419,-0.738937352,0.514820777,71563.35,0.17577,3.171503934
70,1-Amoena-PB,1,amoena,home,1724,1724_04,-86.80475,36.85496,1,0,9,1432,1,5.183,0.694,7.468,3.079,46.2,167.976,-0.026271446,-0.21362205,-0.220878026,71563.35,0.17577,3.171503934
88,1-Amoena-PB,2,amoena,home,1724,1724_10,-86.80475,36.85496,0,1,17,1138.52,1,5.302,0.881,6.018,3.874,54.8,166.337,-1.164631375,1.055899316,-0.141280453,71563.35,0.17577,3.171503934
117,1-Amoena-PB,2,amoena,home,1724,1724_17,-86.80475,36.85496,1,21,10,1938,1,5.668,0.692,8.191,3.361,53.9,144.063,-0.38355949,0.468594582,0.63706156,71563.35,0.17577,3.171503934
144,1-Amoena-PB,2,amoena,home,1724,1724_03,-86.80475,36.85496,1,9,3,896,0,6.745,0.744,9.066,4.554,47.3,186.029,0.628128589,1.135433462,-0.765853026,71563.35,0.17577,3.171503934
154,1-Amoena-PB,2,amoena,home,1724,1724_09,-86.80475,36.85496,1,28,36,3526,1,5.643,1.001,5.637,4.701,49.7,150.048,-0.908600017,1.868979604,-0.768896968,71563.35,0.17577,3.171503934
168,1-Amoena-PB,3,amoena,home,1724,1724_19,-86.80475,36.85496,1,12,35,1156.68,0,6.447,0.799,8.069,4.396,47.6,196.953,0.264355588,1.037057231,-0.982607127,71563.35,0.17577,3.171503934
174,1-Amoena-PB,3,amoena,home,1724,1724_07,-86.80475,36.85496,1,4,13,777,0,5.103,0.795,6.419,3.232,46.3,165.999,-0.400357238,0.111547865,-0.453068962,71563.35,0.17577,3.171503934
179,1-Amoena-PB,3,amoena,home,1724,1724_05,-86.80475,36.85496,1,7,28,1211.24,0,6.856,0.78,8.79,4.576,47.9,243.663,0.572309862,0.935717149,-1.535476378,71563.35,0.17577,3.171503934
233,1-Amoena-PB,3,amoena,home,1724,1724_11,-86.80475,36.85496,1,2,24,1856.24,0,7.251,1.068,6.789,6.167,54.3,143.019,-0.639590452,3.524193998,-0.773069122,71563.35,0.17577,3.171503934
242,1-Amoena-PB,4,amoena,home,1724,1724_13,-86.80475,36.85496,1,10,3,637.92,0,5.952,0.896,6.643,4.541,43.6,192.824,0.048059532,1.13744031,-1.509533603,71563.35,0.17577,3.171503934
253,1-Amoena-PB,4,amoena,home,1724,1724_06,-86.80475,36.85496,1,4,7,1263.36,0,5.143,0.799,6.437,3.277,52.9,212.516,-0.841955676,0.108003015,-0.556866498,71563.35,0.17577,3.171503934
272,1-Amoena-PB,4,amoena,home,1724,1724_16,-86.80475,36.85496,0,1,25,3393.08,1,6.71,0.799,8.398,4.247,54.1,132.264,-0.223067076,1.588637532,0.393046943,71563.35,0.17577,3.171503934
282,1-Amoena-PB,4,amoena,home,1724,1724_02,-86.80475,36.85496,1,13,13,2027.8,0,6.386,0.815,7.836,4.328,43.4,179.065,0.475219665,0.978317257,-1.098250012,71563.35,0.17577,3.171503934
10,1-Amoena-PB,1,amoena,home,1726,1726_02,-88.03654,35.91927,1,18,64,3125.24,1,6.063,1.002,6.051,4.882,52.6,185.698,-0.896541791,1.967298667,-1.030578142,99521.44,0.33102,0.667659734
19,1-Amoena-PB,1,amoena,home,1726,1726_19,-88.03654,35.91927,1,20,21,2063.52,1,4.451,1.026,4.338,3.777,51.9,100.532,-1.815063062,1.425142449,0.16729577,99521.44,0.33102,0.667659734
61,1-Amoena-PB,1,amoena,home,1726,1726_13,-88.03654,35.91927,0,8,12,1096,0,4.746,0.875,5.424,3.239,55.5,145.573,-1.543830674,0.648902717,0.325349215,99521.44,0.33102,0.667659734
75,1-Amoena-PB,1,amoena,home,1726,1726_09,-88.03654,35.91927,0,3,5,554,0,4.232,0.827,5.117,2.642,45.2,362.912,-0.624126384,-1.580868797,-3.006973821,99521.44,0.33102,0.667659734
103,1-Amoena-PB,2,amoena,home,1726,1726_11,-88.03654,35.91927,1,12,3,2520,1,4.138,0.903,4.583,2.875,56.1,244.058,-1.853173402,-0.213964419,-0.875679021,99521.44,0.33102,0.667659734
122,1-Amoena-PB,2,amoena,home,1726,1726_01,-88.03654,35.91927,1,6,25,1631,0,5.086,0.671,7.58,2.792,50.2,203.055,-0.289129728,-0.547580178,-0.240754215,99521.44,0.33102,0.667659734
132,1-Amoena-PB,2,amoena,home,1726,1726_07,-88.03654,35.91927,1,1,8,1003,1,6.341,0.981,6.464,5.149,54.5,134.544,-0.896222678,2.519795079,-0.246713673,99521.44,0.33102,0.667659734
153,1-Amoena-PB,2,amoena,home,1726,1726_21,-88.03654,35.91927,0,26,45,3393,0,4.936,0.976,5.057,4.062,44.1,158.178,-0.762473483,1.00522944,-1.118372679,99521.44,0.33102,0.667659734
170,1-Amoena-PB,3,amoena,home,1726,1726_08,-88.03654,35.91927,1,7,17,1906.24,0,4.462,0.821,5.435,2.862,50,225.888,-1.021794797,-0.436247667,-0.925749834,99521.44,0.33102,0.667659734
181,1-Amoena-PB,3,amoena,home,1726,1726_14,-88.03654,35.91927,1,4,6,678.52,1,3.873,0.899,4.308,2.646,60.1,158.348,-2.400103074,0.205832949,0.576978282,99521.44,0.33102,0.667659734
213,1-Amoena-PB,3,amoena,home,1726,1726_10,-88.03654,35.91927,1,21,27,2132.64,0,5.823,0.641,9.084,3.313,52,202.382,0.102802272,-0.05060003,-0.10932545,99521.44,0.33102,0.667659734
218,1-Amoena-PB,3,amoena,home,1726,1726_04,-88.03654,35.91927,1,5,9,1324.08,0,4.838,0.755,6.408,2.867,52.7,205.667,-0.877468831,-0.29300388,-0.302203357,99521.44,0.33102,0.667659734
263,1-Amoena-PB,4,amoena,home,1726,1726_12,-88.03654,35.91927,1,1,15,1197.52,0,5.038,0.835,6.034,3.181,50.8,175.649,-0.900030087,0.247500102,-0.305455986,99521.44,0.33102,0.667659734
280,1-Amoena-PB,4,amoena,home,1726,1726_15,-88.03654,35.91927,1,2,19,1266.52,1,4.718,0.709,6.654,2.445,56.3,138.527,-1.192943207,-0.187811979,1.030664199,99521.44,0.33102,0.667659734
308,1-Amoena-PB,4,amoena,home,1726,1726_03,-88.03654,35.91927,0,0,0,654,1,6.724,0.751,8.953,3.887,53.7,164.216,-0.014872086,1.043572296,0.158028949,99521.443,0.33102,0.667659734
314,1-Amoena-PB,4,amoena,home,1726,1726_05,-88.03654,35.91927,1,16,0,1062,0,5.554,0.718,7.735,3.302,51.9,195.269,-0.320207252,0.096582412,-0.219462196,99521.443,0.33102,0.667659734
15,1-Amoena-PB,1,amoena,home,1727,1727_07,-87.00008,36.23154,0,65,25,2127.68,1,3.369,0.815,4.134,2.309,57.8,154.139,-2.244982021,-0.361731745,0.682809139,0,0,0
37,1-Amoena-PB,1,amoena,home,1727,1727_14,-87.00008,36.23154,1,0,0,141,0,3.769,0.535,7.045,1.736,63.4,200.926,-1.578857416,-1.370196247,1.290216424,0,0,0
54,1-Amoena-PB,1,amoena,home,1727,1727_02,-87.00008,36.23154,0,29,42,3029,0,3.648,0.876,4.164,2.507,57.7,145.587,-2.277942349,0.009821278,0.62576959,0,0,0
67,1-Amoena-PB,1,amoena,home,1727,1727_12,-87.00008,36.23154,1,19,39,5066,1,4.728,1.104,4.283,4.053,53.6,136.695,-1.970774212,1.684692525,-0.375218908,0,0,0
76,1-Amoena-PB,1,amoena,home,1727,1727_18,-87.00008,36.23154,0,38,37,4164,0,4.654,0.634,7.341,2.467,50.6,76.283,-0.589745681,-0.179956657,1.543522333,0,0,0
87,1-Amoena-PB,2,amoena,home,1727,1727_09,-87.00008,36.23154,0,13,13,1236.12,1,6.353,0.988,6.43,4.807,57.9,188.584,-1.151034604,2.10695016,-0.599558063,0,0,0
102,1-Amoena-PB,2,amoena,home,1727,1727_20,-87.00008,36.23154,1,0,6,224.52,0,3.077,0.718,4.286,1.631,58.6,240.206,-2.128609459,-1.566958395,0.002438991,0,0,0
114,1-Amoena-PB,2,amoena,home,1727,1727_13,-87.00008,36.23154,1,85,21,2803,1,3.861,1.111,3.475,3.298,52.2,141.363,-2.314566994,0.942543113,-0.395330985,0,0,0
115,1-Amoena-PB,2,amoena,home,1727,1727_16,-87.00008,36.23154,1,0,4,680,1,3.385,0.569,5.949,1.698,58.5,107.536,-1.646230191,-1.016229516,2.004881204,0,0,0
137,1-Amoena-PB,2,amoena,home,1727,1727_03,-87.00008,36.23154,1,30,10,834,1,3.516,0.795,4.423,2.203,63.2,186.379,-2.512320266,-0.454104257,0.762335366,0,0,0
165,1-Amoena-PB,3,amoena,home,1727,1727_11,-87.00008,36.23154,1,8,14,1097.52,1,4.033,0.592,6.813,2.035,61.6,183.499,-1.507309388,-0.947805547,1.185365562,0,0,0
200,1-Amoena-PB,3,amoena,home,1727,1727_08,-87.00008,36.23154,1,42,16,3766.36,0,3.898,0.751,5.19,2.334,54.8,124.48,-1.619968533,-0.305271853,0.984108714,0,0,0
211,1-Amoena-PB,3,amoena,home,1727,1727_17,-87.00008,36.23154,1,7,8,952.08,1,2.796,0.615,4.546,1.361,58.9,225.705,-2.018272097,-1.938499181,0.47448767,0,0,0
217,1-Amoena-PB,3,amoena,home,1727,1727_23,-87.00008,36.23154,1,33,11,3222.52,0,4.529,0.776,5.836,2.999,56.5,211.495,-1.354160898,-0.128140444,-0.181327898,0,0,0
268,1-Amoena-PB,4,amoena,home,1727,1727_21,-87.00008,36.23154,1,0,0,376,1,3.491,0.818,4.268,2.173,63.6,210.562,-2.59507178,-0.556506028,0.445089988,0,0,0
299,1-Amoena-PB,4,amoena,home,1727,1727_10,-87.00008,36.23154,0,66,18,2259.96,0,3.826,0.694,5.513,2.221,53.3,186.482,-1.290977068,-0.935507479,0.224069312,0,0,0
304,1-Amoena-PB,4,amoena,home,1727,1727_15,-87.00008,36.23154,1,20,2,572,0,3.471,0.677,5.127,1.801,55.9,164.325,-1.683861338,-1.109738431,0.827528173,0,0,0
305,1-Amoena-PB,4,amoena,home,1727,1727_01,-87.00008,36.23154,1,3,4,232.08,1,3.029,0.592,5.117,1.406,55.1,184.514,-1.580828206,-1.79816124,0.761675473,0,0,0
320,1-Amoena-PB,4,amoena,home,1727,1727_04,-87.00008,36.23154,1,132,18,2592.68,0,3.154,0.821,3.842,2.007,57.3,135.061,-2.379746467,-0.499567665,0.941861209,0,0,0
9,1-Amoena-PB,1,amoena,home,1733,1733_11,-84.39869,36.70741,1,8,15,1816.08,1,5.392,0.624,8.641,2.929,52.5,219.895,-0.101718014,-0.519273753,-0.184076359,238817.35,0.28783,1.182476171
32,1-Amoena-PB,1,amoena,home,1733,1733_03,-84.39869,36.70741,1,17,7,1747,1,3.283,0.745,4.407,1.811,50.9,205.562,-1.54137496,-1.400244428,-0.236504529,238817.35,0.28783,1.182476171
118,1-Amoena-PB,2,amoena,home,1733,1733_15,-84.39869,36.70741,1,10,17,1510,0,4.259,0.709,6.007,2.421,59.6,247.799,-1.524780553,-0.827115722,-0.12989865,238817.35,0.28783,1.182476171
120,1-Amoena-PB,2,amoena,home,1733,1733_10,-84.39869,36.70741,1,0,0,340,0,5.647,0.618,9.138,2.569,53.3,242.13,-0.032842795,-0.824335142,-0.280439834,238817.35,0.28783,1.182476171
188,1-Amoena-PB,3,amoena,home,1733,1733_16,-84.39869,36.70741,1,2,9,1908.52,0,4.592,0.692,6.636,2.651,48.8,242.322,-0.455345246,-0.973457383,-0.890598858,238817.35,0.28783,1.182476171
216,1-Amoena-PB,3,amoena,home,1733,1733_02,-84.39869,36.70741,1,6,22,816.24,1,5.645,0.641,8.807,2.881,55.3,254.73,-0.226500732,-0.571545221,-0.423317577,238817.35,0.28783,1.182476171
240,1-Amoena-PB,3,amoena,home,1733,1733_09,-84.39869,36.70741,1,6,24,1500.24,1,5.594,0.718,7.791,3.586,57.8,199.889,-0.716424262,0.465727482,0.103622638,238817.35,0.28783,1.182476171
288,1-Amoena-PB,4,amoena,home,1733,1733_20,-84.39869,36.70741,1,1,2,375.64,0,5.767,0.822,7.016,3.796,56.8,161.189,-0.945264854,1.065773724,0.246700036,238817.35,0.28783,1.182476171
307,1-Amoena-PB,4,amoena,home,1733,1733_04,-84.39869,36.70741,0,14,11,1723.36,0,4.827,0.751,6.427,2.975,47.7,211.744,-0.460992599,-0.435475554,-0.783261119,238817.348,0.28783,1.182476171
46,1-Amoena-PB,1,amoena,home,1729_amo,1729_64,-88.0375,35.92486,1,20,4,740,1,5.001,0.897,5.575,3.982,46.1,119.544,-0.714036307,1.083455598,-0.288929983,99382.99,0.33658,0.667659734
69,1-Amoena-PB,1,amoena,home,1729_amo,1729_57,-88.0375,35.92486,1,0,6,827,0,4.543,0.704,6.453,2.565,56,142.659,-1.212875562,-0.188906592,0.924067666,99382.99,0.33658,0.667659734
73,1-Amoena-PB,1,amoena,home,1729_amo,1729_48,-88.0375,35.92486,0,14,35,1030,0,3.615,0.748,4.833,2.081,55.6,177.408,-1.765424332,-0.822221873,0.426419117,99382.99,0.33658,0.667659734
81,1-Amoena-PB,1,amoena,home,1729_amo,1729_59,-88.0375,35.92486,1,1,19,1450,1,3.104,0.771,4.026,1.927,52.6,178.591,-1.849481289,-1.086833402,0.144490236,99382.99,0.33658,0.667659734
121,1-Amoena-PB,2,amoena,home,1729_amo,1729_65,-88.0375,35.92486,1,33,18,2503,0,4.283,0.821,5.217,2.787,52.3,164.716,-1.36441912,-0.087719529,0.039560376,99382.99,0.33658,0.667659734
136,1-Amoena-PB,2,amoena,home,1729_amo,1729_53,-88.0375,35.92486,1,4,14,1535,1,4.118,0.745,5.528,2.431,49.9,153.279,-1.074113669,-0.541774607,0.241727104,99382.99,0.33658,0.667659734
140,1-Amoena-PB,2,amoena,home,1729_amo,1729_62,-88.0375,35.92486,1,9,4,1264,0,5.669,0.898,6.313,4.173,54.4,140.552,-1.025907112,1.506511462,0.061963388,99382.99,0.33658,0.667659734
156,1-Amoena-PB,2,amoena,home,1729_amo,1729_58,-88.0375,35.92486,1,41,56,2564,1,5.201,0.822,6.327,3.734,40.1,200.322,0.141229732,0.11792883,-1.547664809,99382.99,0.33658,0.667659734
166,1-Amoena-PB,3,amoena,home,1729_amo,1729_63,-88.0375,35.92486,1,25,17,1394.96,0,4.259,0.941,4.526,3.226,59.2,175.996,-2.19304628,0.632387647,0.068294706,99382.99,0.33658,0.667659734
195,1-Amoena-PB,3,amoena,home,1729_amo,1729_56,-88.0375,35.92486,1,0,0,274,0,5.778,0.881,6.558,4.24,45.3,250.591,-0.074605591,0.586003028,-2.014063151,99382.99,0.33658,0.667659734
196,1-Amoena-PB,3,amoena,home,1729_amo,1729_49,-88.0375,35.92486,1,0,0,340,0,5.564,0.795,6.999,3.519,55.7,198.142,-0.847153749,0.5256099,-0.189576162,99382.99,0.33658,0.667659734
266,1-Amoena-PB,4,amoena,home,1729_amo,1729_66,-88.0375,35.92486,1,22,3,880.92,0,4.425,0.822,5.383,2.958,53,153.106,-1.352702328,0.149484415,0.202532594,99382.99,0.33658,0.667659734
277,1-Amoena-PB,4,amoena,home,1729_amo,1729_54,-88.0375,35.92486,1,7,18,967.96,0,4.693,0.667,7.036,2.776,54.1,158.992,-0.819026813,-0.258789725,0.607062966,99382.99,0.33658,0.667659734
278,1-Amoena-PB,4,amoena,home,1729_amo,1729_45,-88.0375,35.92486,1,3,6,1020.36,0,4.422,0.805,5.493,2.798,55.7,163.435,-1.517376217,0.034422735,0.354594326,99382.99,0.33658,0.667659734
318,1-Amoena-PB,4,amoena,home,1729_amo,1729_61,-88.0375,35.92486,0,16,14,1243.24,1,4.239,0.771,5.498,2.435,54.4,232.347,-1.35019022,-0.768427051,-0.468383988,99382.985,0.33658,0.667659734
21,1-Amoena-PB,1,deamii,away,1719,1719_11,-87.52286,37.18501,0,16,9,2076,1,3.676,0.921,3.991,2.602,52.2,161.214,-1.936240611,-0.097506622,-0.107572791,115939.77,0.56193,1.792663379
40,1-Amoena-PB,1,deamii,away,1719,1719_08,-87.52286,37.18501,1,64,11,2811,1,4.601,0.703,6.545,2.754,56.1,164.614,-1.138755074,-0.17810742,0.609124323,115939.77,0.56193,1.792663379
52,1-Amoena-PB,1,deamii,away,1719,1719_19,-87.52286,37.18501,0,46,0,1785,0,4.111,0.854,4.814,2.918,58.8,114.207,-2.088206696,0.551706416,1.071401303,115939.77,0.56193,1.792663379
65,1-Amoena-PB,1,deamii,away,1719,1719_20,-87.52286,37.18501,1,0,0,173,0,5.262,0.891,5.906,3.499,56.6,168.871,-1.396231377,0.864825542,0.038731715,115939.77,0.56193,1.792663379
